year,rank,track_name,artist,source_url,scraped_at
2023,21,Favorite Song,Toosii,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,22,Thought You Should Know,Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,23,Thank God,Kane Brown and Katelyn Brown,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,24,Sure Thing,Miguel,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,25,All My Life,Lil Durk featuring J. Cole,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,26,Ella Baila Sola,Eslabon Armado and Peso Pluma,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,27,Karma,Taylor Swift featuring Ice Spice,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,28,Just Wanna Rock,Lil Uzi Vert,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,29,Cuff It,Beyoncé,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,30,Vampire,Olivia Rodrigo,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,31,FukUMean,Gunna,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,32,Lavender Haze,Taylor Swift,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,33,Players,Coi Leray,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,34,Need a Favor,Jelly Roll,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,35,Dance the Night,Dua Lipa,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,36,Love You Anyway,Luke Combs,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,37,One Thing at a Time,Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,38,Superhero (Heroes & Villains),"Metro Boomin , Future and Chris Brown",https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,39,Bad Habit,Steve Lacy,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,40,La Bebé,Yng Lvcas and Peso Pluma,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,41,Golden Hour,Jvke,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,42,Religiously,Bailey Zimmerman,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,43,Spin Bout U,Drake and 21 Savage,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,44,Cupid,Fifty Fifty,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,45,Search & Rescue,Drake,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,46,Barbie World,Nicki Minaj and Ice Spice with Aqua,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,47,Next Thing You Know,Jordan Davis,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,48,Escapism,Raye featuring 070 Shake,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,49,Un x100to,Grupo Frontera and Bad Bunny,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,50,Until I Found You,Stephen Sanchez,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,51,Shirt,SZA,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,52,Paint the Town Red,Doja Cat,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,53,Made You Look,Meghan Trainor,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,54,Wait in the Truck,Hardy featuring Lainey Wilson,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,55,All I Want for Christmas Is You,Mariah Carey,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,56,Everything I Love,Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,57,Chemical,Post Malone,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,58,Heart Like a Truck,Lainey Wilson,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,59,"Going, Going, Gone",Luke Combs,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,60,Rockin' Around the Christmas Tree,Brenda Lee,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,61,Dancin' in the Country,Tyler Hubbard,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,62,Daylight,David Kushner,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,63,Lift Me Up,Rihanna,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,64,Eyes Closed,Ed Sheeran,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,65,TQG,Karol G and Shakira,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,66,Try That in a Small Town,Jason Aldean,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,67,Tennessee Orange,Megan Moroney,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,68,Jingle Bell Rock,Bobby Helms,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,69,Princess Diana,Ice Spice and Nicki Minaj,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,70,Tomorrow 2,GloRilla and Cardi B,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,71,A Holly Jolly Christmas,Burl Ives,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,72,Where She Goes,Bad Bunny,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,73,Bebe Dame,Fuerza Regida and Grupo Frontera,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,74,I Remember Everything,Zach Bryan featuring Kacey Musgraves,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,75,I Like You (A Happier Song),Post Malone featuring Doja Cat,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,76,What It Is (Block Boy),Doechii featuring Kodak Black,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,77,Nobody Gets Me,SZA,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,78,Rich Men North of Richmond,Oliver Anthony Music,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,79,Super Freaky Girl,Nicki Minaj,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,80,Dial Drunk,Noah Kahan and Post Malone,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,81,What Was I Made For?,Billie Eilish,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,82,Seven,Jung Kook featuring Latto,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,83,Wait for U,Future featuring Drake and Tems,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,84,Last Christmas,Wham!,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,85,Handle on You,Parker McCollum,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,86,Por Las Noches,Peso Pluma,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,87,Memory Lane,Old Dominion,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,88,Area Codes,Kaliii,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,89,Bury Me in Georgia,Kane Brown,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,90,PRC,Peso Pluma and Natanael Cano,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,91,What My World Spins Around,Jordan Davis,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,92,Ain't That Some,Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,93,Wild as Her,Corey Kent,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,94,Peaches & Eggplants,Young Nudy featuring 21 Savage,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,95,I Wrote the Book,Morgan Wallen,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,96,"Bzrp Music Sessions, Vol. 53",Bizarrap and Shakira,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,97,Meltdown,Travis Scott featuring Drake,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,98,Put It on da Floor Again,Latto featuring Cardi B,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,99,Bloody Mary,Lady Gaga,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
2023,100,Watermelon Moonshine,Lainey Wilson,https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2023,2026-06-13T17:21:01+00:00
